indice_tiempo,alimentos_bebidas,carne_vacuna,carne_aviar,fiambres_embutidos,preparacion_frutas_hortalizas_legumbres,molienda_oleaginosas,productos_lacteos,molienda_cereales,galletitas_panaderia_pastas,azucar_confiteria_chocolate,yerba_te_cafe,gaseosas_aguas_sodas_cervezas_jugos_sidras_espirituosas,vino,otros_productos_alimenticios,productos_tabaco,preparacion_hojas_tabaco,cigarrillos,productos_textiles,preparacion_fibras_uso_textil,hilados_algodon,tejidos_acabado_productos_textiles,otros_productos_textiles,prendas_vestir_cuero_calzado,prendas_vestir,curtido_articulos_cuero,calzado,madera_papel_edicion_impresion,productos_madera_corcho,productos_papel,edicion_impresion,refinacion_petroleo_coque_combustible_nuclear,naftas,gasoil,fueloil,asfaltos,otros_productos_refinacion,sustancias_productos_quimicos,gases_industriales,productos_quimicos_basicos,agroquimicos,materias_primas_plasticas_y_caucho_sintetico,pinturas,productos_farmaceuticos,detergentes_jabones_productos_personales,otros_productos_quimicos,productos_caucho_plastico,neumaticos,otros_productos_caucho,manufacturas_plastico,productos_minerales_no_metalicos,productos_vidrio,productos_arcilla_ceramica,cemento,cal_yeso,articulos_cemento_yeso,otros_productos_minerales_no_metalicos,industrias_metalicas_basicas,industria_siderurgica,aluminio_otros_metales_no_ferrosos,fundicion_metales,productos_metal,productos_metalicos_uso_estructural,envases_metalicos,otros_productos_metal_y_servicios,maquinaria_equipo,maquinaria_uso_general,maquinaria_agropecuaria,otra_maquinaria_uso_especial,aparatos_uso_domestico,otros_equipos_aparatos_instrumentos,equipos_informatica,equipos_electricos,instrumentos_medicos_opticos_precision,vehiculos_automotores_carrocerias_remolques_autopartes,vehiculos_automotores,carrocerias_remolques_semirremolques,autopartes,otro_equipo_de_transporte,motocicletas,otro_equipo_transporte,muebles_colchones_otras_industrias_manufactureras,muebles_colchones,otras_industrias_manufactureras,recliclamiento_reparacion_instalacion_mantenimiento
2018-09-01,134.94465889897236,94.10714247289562,219.57840939292373,133.77473099244227,247.72188958281603,141.32107774063317,116.21897742490503,134.00004261956937,110.59075385795195,166.94447847076833,115.61028304560926,135.2888093739953,130.62684150495298,154.94489451438824,52.48630710349145,0.0,77.6747929420238,80.57535795757788,105.23095883475216,92.03808855207599,87.6024648062281,63.607753051324686,106.45722774552668,104.34399743974555,71.977307524424,152.59481910658712,105.5406518924266,105.2463721688816,105.93067200710207,105.36128199523345,103.81695821075876,138.80239113736238,91.99323956464114,85.50310519734377,75.1856864972775,100.05437675280136,138.92489888673663,139.55491447958534,83.00453352226592,120.00514920375613,102.63310480018843,115.45230475978083,191.00221012101696,142.36947613881927,145.05708291129497,110.02841818080486,127.79620853080569,97.02200116116757,108.22598656182198,182.48246317887723,129.595578839673,152.6710183470329,202.8842360928452,183.6786397859487,259.79202369080775,167.07956546214103,108.23117071496364,94.53636675230412,143.39411995603592,140.63546034471813,120.50238311202683,126.72463071158917,143.4234498307579,116.7924004929603,127.68559556929686,118.17902404748251,160.61577432646416,90.2428792607757,149.581078210392,110.23790240904714,177.53433183549544,82.43910818120794,114.98254859261664,140.18515784089686,227.49994880883446,118.8050110354401,104.1857802933438,115.94002473433014,408.87208906534516,85.41414029571645,111.62285032454147,138.30850940504052,56.23798679440364,122.79085973979828
2018-10-01,148.66527856073984,110.15077823966384,254.59257519802304,148.5398472853079,272.3993994298591,153.93800553116154,129.65561289801298,142.16800077192462,116.35804327262177,120.6550187045477,118.60221239160836,179.5883141689312,142.4865304507399,167.13933625899452,59.14631782100985,0.0,87.5309817658035,81.59808767906955,56.39654485560686,87.87886704211753,92.97151034376265,73.99644942062012,108.0202987718706,105.02393047808371,73.87861701172861,157.54565466051,116.5324553394559,109.83354348187821,113.628590258238,123.84874875003534,109.6125961340261,146.00649112411466,96.62959211915152,90.78233317861766,65.87703729651058,106.9688830849951,143.12693125535776,146.86238546385894,88.17654203348279,131.86486614836804,114.17082496630317,124.95648002571052,180.6766317869206,164.82204459533946,136.60118172257503,115.34588091424705,125.15402843601895,98.8116927025982,115.54183192602832,189.0756775230612,125.03952140953396,160.33029127221133,197.6201398610344,195.50881019744614,298.39902917975024,171.5157130323574,108.49313775182559,90.55976196678455,154.9159541856629,150.55325636238197,127.70112869026985,141.12980618124084,176.11569260167695,119.76733128391554,131.28477519771582,138.64068160929756,143.20738664525285,102.44780630404232,127.87398154852889,131.0964212938824,199.43244261894762,107.38283871606531,125.54349003324188,160.3106387205686,240.63624387599535,140.25326348090002,127.24400100228654,133.29038841743136,456.3268240558734,99.62738561068572,115.44176437049984,126.79141006269282,82.9160500056747,130.95087535592174
2018-11-01,134.35487702724652,102.04075692620414,248.71187102266973,148.2234408619191,235.41800652358495,147.5546017802909,113.85216161609479,127.87735088298935,110.27536821021216,99.72431138330171,103.51955486843808,165.8000662531127,121.8306541273783,139.38149745881657,60.0021514404971,0.0,88.79753494614856,70.15147649126534,10.939550661860132,78.76915343396944,82.10261953496716,67.92050158872324,89.2611298185291,84.46701131149001,61.959373960679024,139.0534163515377,110.64828677748349,110.36113992552292,107.57715585516269,113.81282857649698,105.26715291633289,142.23281846221684,89.74511588021097,83.37360030995103,66.18999319570787,105.48344799512638,140.28183605509227,153.4760779326698,85.66653188429247,110.27653615784395,113.93228242959646,115.54528092296373,178.62102848874957,148.2724827264016,181.21946173354192,109.86161322102481,117.74881516587679,90.0319396044295,110.85100908656113,178.75835006123944,128.41593509662775,147.44493864654706,188.0135240039878,177.3118911565408,273.96462492224276,164.08336134525945,101.80805352993417,85.19412689346069,142.31640181861604,143.24937633436687,125.39977263059299,143.74874286870343,179.95260051162154,115.36303200838374,115.47212086150871,109.91646773194245,124.35593480055903,95.32423453743468,146.412412094013,121.18746185974243,192.24450925677587,95.20714024937813,118.45142748053522,149.98157138078756,227.19970925431068,140.20599563144228,116.94324831755473,114.4735533240425,408.60945223388245,83.82221960994461,110.55618080113516,121.648559084039,82.0968001302789,121.7206486951649
2018-12-01,125.32917208798432,100.04262015054597,239.26768408384288,147.49027626407178,209.77873576680182,114.31843585878043,113.72242770154826,121.57720216854572,101.2007362249087,65.48326583868263,98.74921588873947,154.90625169290976,118.2813855060064,149.5066559946758,46.13023595379043,0.0,68.26840606278849,55.670799348338996,16.39712661392525,51.04821775149205,68.64478095787271,55.27216895100589,90.13320843328735,92.76725770118324,65.08132005836276,105.93996969152481,93.66393919986443,93.62976687624622,92.7201739721647,94.60003461102208,113.15408876149468,156.27718902696105,98.2668759515495,102.31890016861074,65.36547852463109,107.60474432448572,123.03707656706496,131.3386414079777,88.13631340473164,135.89824551982872,102.45983795444846,90.29694892717441,152.05933215499553,121.12497956786228,113.24751736683902,92.88954640562572,103.60189573459715,69.73240087712641,93.75268533798216,149.29602719652482,130.90452477066432,117.04735705113193,165.39987991810128,135.70270744912108,195.69785707962805,140.33707501447034,87.11144214603738,69.81480717360259,147.20694701063493,112.49899820227472,110.37627214054775,132.74357849401946,147.18928590516944,100.19899844310892,108.97332970364764,117.27133648923595,122.0523668406254,75.99146146819017,106.56214140072424,100.00469787450689,112.59726915355408,93.56872586114775,103.7277590781185,98.99513438901823,136.06069805129616,99.55044349105232,82.44581670414175,81.32228400576021,243.68594970818802,64.40268011200084,94.12900473050475,96.831106429415,78.19075821322305,107.65050820288421
2019-01-01,129.09821247871486,100.91706055625858,259.4018593463279,147.13742604123001,173.36670192184238,120.95625150788992,137.93577721812576,123.49513301441866,108.85574079673496,42.90210206915358,111.46208414942622,150.51001908969076,112.2274250347901,168.0183336113683,115.72098840376614,142.04617879084893,103.08737552728326,53.52610869134269,15.116717901002803,44.22271408064404,69.29945861933629,53.00366629533691,72.00916382162798,69.39968313846914,64.58141124969531,91.10120536509544,103.93005257805021,89.8521480338712,100.91097897494231,116.32210814535566,111.5081799308125,155.9544444116583,93.61628911034032,115.5578716254934,51.87940252425288,106.85891394010616,132.1116065124062,132.21478180610234,87.26027323109086,114.99805080410869,106.0096373357193,110.8959961935169,179.67410353586337,141.79414836342823,106.00986780239931,98.85195007200586,103.04502369668246,82.95191418381232,100.06007749264589,144.83613201010496,109.85656034186603,97.33898964033416,161.78207293975998,145.96008556709882,227.25566866626374,137.28515317908864,89.42931416550904,72.21123695655147,148.8184813987395,115.13095034153206,112.43607023742975,129.6579251089312,179.70025128684185,101.90263347362392,66.28360865401086,91.17290859658763,11.403187049375308,73.124049359556,85.85139453715345,87.41296516326132,90.78912902407475,78.1891314739133,105.63595635315578,69.93382490146921,83.78053275456203,74.11822192029916,63.228104897365725,78.95242617505303,236.25296310622113,62.56044114788056,99.03113924865038,117.03974650903788,61.26267658407234,107.03848029567483
2019-02-01,121.42717088361483,88.8986069835276,219.9535214702632,137.4471408051255,180.56884709890753,115.08195732029947,120.91769415659364,136.46139375997345,109.98277290576951,74.4379853462189,114.45383271156487,140.15428279644763,99.30693746874833,136.56546658474358,124.5254433857083,212.43788924409745,82.335746305887,66.2192258467196,18.15552766199913,71.55403680232155,85.58621976623203,57.11245609979563,79.8474543978226,75.00265822529914,61.23510739114427,120.49051648814135,101.83935179022723,92.86547882099684,99.47091341684221,110.16811707507576,97.8683610280293,144.18177937747402,84.90124178339626,87.6724305595003,67.091485335123,87.45490882006952,120.75448165022195,126.30523865192187,73.72192166553461,91.0767722905753,104.44380045123502,106.76062038135932,159.00537959349057,140.2643977175701,110.15790129399193,99.5779599581626,93.99289099526065,74.3474576274359,103.8771723632223,160.53461943845193,117.1215514323488,114.63000063673157,177.912829495696,158.67279669389276,252.24441439367516,149.4520808077338,69.70593223424099,46.81756376872069,135.83749515302884,116.56883682624996,102.65395863155706,120.03004844822391,169.00477524549763,92.1312387819143,98.7711120397778,87.60157014443907,109.59120676615325,76.4186582224061,147.278695263116,106.5938951694057,179.99431407687072,80.28977099980483,102.54325275979487,126.30380385256267,202.2850152011913,116.33443743617539,93.84081600681617,96.37762508567107,312.6784322019536,73.83733589920178,99.5456605714217,121.30905646259077,56.02726033716786,106.67393616491127
2019-03-01,130.64714488314834,91.41515227514843,233.19031848011082,132.37493801972903,210.37252808734274,146.065841486019,127.12078235574008,156.8977369283875,120.91631835343335,82.82553178706583,141.56866800330582,132.5293508062893,109.46109020494113,136.46234336625943,121.71241968409404,204.76549837043493,81.85476133879484,81.9397965596496,125.6632604055664,90.31404115510956,98.15215984082343,54.85848244027788,92.94078951532524,90.56449603748612,62.7662437810482,135.5561992259238,108.59494981990727,97.03935502477172,104.11694318168311,120.70163192267172,112.23820892172266,156.8668021463925,96.15847782916634,113.49710619359539,85.71215023381035,104.5795436081062,133.10582985142975,134.02037806217817,79.71703023550107,102.89875526671143,96.07420555466348,105.62346935617386,175.4128905397164,153.2888966033524,159.76628883415714,105.81304920634695,102.53554502369668,87.1953860220157,108.82122731787744,170.61630338197847,128.48846542736612,135.4318611506813,186.59153686442338,189.25742787441956,244.14701786271775,162.12144925649554,101.0022146976753,83.01476328862478,149.72516050330825,141.04900382833213,115.42589579414081,125.29624387462262,182.6502440369448,107.40164134913645,119.58140914834325,97.89722653617497,160.3059615129674,77.97107094454819,171.4249763822539,118.82439120515022,207.5444463690288,88.2123791547024,111.21278229680505,122.80126978388257,183.41598189579517,112.07343947431487,97.26874766082035,93.39863685339537,289.4109775676692,72.97256955055222,101.01195807791628,114.48129294933315,63.24500016671423,118.41802463310192
2019-04-01,134.42458181488936,95.18479095161494,247.20841737494683,129.46728455241808,191.53064563890936,186.28479838130266,123.51438330582182,153.99047256071938,132.44094146121137,79.69408336494418,151.27774270052956,116.13220013389157,114.14016199252104,137.1085844984679,84.95337877598296,117.41396233320329,69.37535482338615,90.11803863275419,181.54325159621433,91.67685105637133,101.49670307350156,60.724488248164,91.47711290279021,87.08998475932181,62.175260396555046,141.6956727503361,108.55309225725138,102.004237868095,102.03890737007188,119.26146611113504,101.30046984937597,147.99474338369026,88.15966805239286,113.53175992261657,58.1644871749168,87.99983950172046,137.00099875812094,149.2965238104547,86.43668983952695,92.22327687162978,107.30686667614317,96.19764095521849,174.8590138604464,157.98998569931692,189.58230871198995,108.43415362973133,125.93601895734596,88.80839133612564,107.52620220896672,167.22750648310353,128.83964511117694,136.48752661441563,175.78512535446947,179.96950271681402,245.14676402688227,156.38640485958484,107.99154235610483,92.03038412861936,147.76775790542789,146.95311378613707,116.25908819649636,125.50575880961962,153.036087418332,110.55765817762695,118.07272429190947,91.56733899799092,159.63442695827408,78.4554230263081,180.70262671855903,122.53617876964559,205.0389218913749,94.41943757250017,114.65386192060815,126.63886317696237,189.76101463712365,128.55738891567745,98.32758151869207,96.42461365204421,339.7420296871342,71.06897584997641,105.58451468976443,122.05634069225982,64.81626093303117,120.37257298567563
2019-05-01,142.717594025304,104.80011042495315,269.7045696036581,131.34467226827098,223.6149121268998,189.05978505510427,140.28303961125584,164.35847015543263,139.42442073372533,91.49703322658428,162.6891639960094,108.4638853031899,131.80067289063408,142.06966728654157,82.31021535633923,71.95095552742376,87.28168475280124,95.16759320219458,149.73236207693242,96.9468313260431,106.86084401658974,73.0515227988445,98.27641421475816,98.12166422210888,67.72831105736611,131.8554958510226,113.601119375644,104.40281572045461,104.75716052301061,128.34602639992985,111.72279504087436,148.76038220258096,100.57408575207096,112.95267752518387,73.26066948654719,103.4175370866582,139.42235615836037,143.1726180787681,89.49674920084098,119.45379154944526,89.24379740131253,103.76012802978339,172.67143904617961,162.4230794000785,193.9335320429085,110.86030188390767,128.7440758293839,93.21391039939003,109.62601892150248,170.237565978098,135.7388458031161,123.10573999382308,181.29712435032255,176.20596127258943,263.83487708220207,158.63932229127087,113.09442032293096,99.1331152062331,145.3629388511238,149.67488019313816,123.36120025182343,133.09180323532962,161.46369453617544,117.40291346791075,122.79438987625326,100.57916593573788,150.62710250020066,86.45462495329903,194.15195475375236,136.34543246795715,245.33884462620512,101.7011452548559,120.18834503175339,132.33303448494706,195.1648840535383,144.17370870526523,102.8451191184026,104.58567071662527,345.94812387625575,79.43375581855005,112.78262826485957,128.22816185945354,74.6959499591392,126.47961261497032
2019-06-01,133.64666936246317,96.69979502145408,237.6156845890808,111.81199561995969,189.05527136883268,198.43716975498023,128.57274110125675,142.700155355146,129.87013509616528,119.06961950657661,138.36495478703407,95.35082619717647,115.54070427947943,139.42340680257573,64.38234920120327,60.52160056062218,66.23514506027679,98.94776387906182,289.19942693829165,94.85561995310191,94.25600492638759,65.49916070402776,80.49304682399698,76.73828029189623,64.0101728026281,114.20985810407677,106.70505307514536,104.3934097000504,102.61037406151684,112.22189320468229,102.05208189747209,134.1313300242031,94.38716109045083,97.58199605415825,57.914427114251666,93.78261860061806,119.41783298080908,138.37062714327712,66.93801966060389,109.39143129239737,62.89755685312911,76.00514350139713,167.04969780697536,129.940491555956,146.09174097939388,103.60364092473051,121.37440758293837,79.94825970529044,103.15636895804323,159.5769803270635,127.73126294265744,128.10163526537352,173.46247600560596,167.61579034568777,220.01094500146596,152.5863103817458,100.04476741147381,87.1707342192224,138.29876149530892,125.35661535299329,107.36160801056036,118.86918556734474,121.58576102148953,102.4523951905179,122.72184363535678,107.74667450821711,160.5382404673437,75.17801146841751,167.90051933422725,119.95521623041624,208.63646076494567,90.74892913868962,109.14852116707833,106.70280408380624,158.98173208619028,136.63814680136656,79.52471556051601,89.1770795263884,279.84137724331646,69.30832145113884,105.6823530848344,119.57801319399391,74.04617265504498,114.85187278421947
2019-07-01,149.35142869627148,113.70940933130154,278.55742958588456,137.8759460727653,246.78791107435728,209.54277098751967,106.05714846196781,151.92010028606256,141.36105043626142,165.51836391060914,150.81497468676727,113.9582437361165,134.14784817370102,162.7501651076359,61.20614046943552,6.517965287267405,87.45131568046851,117.4306444011098,408.5895753107892,108.62100096611012,107.73102094186058,69.68158764087552,85.96304848476986,82.10268617989361,69.42613887956806,120.18674977537059,111.6445632987643,109.33704051653267,108.77299915968524,115.9752510816068,107.16503703272446,159.98698700201717,96.45721563051185,95.46692886934372,77.07844465351583,90.41057358085742,121.61542330059011,153.16072067508054,39.05208983000046,125.55108769609097,51.83159642710821,92.83156020924089,180.04105175923613,138.85582764895668,131.09512488213787,111.90391177005749,133.45971563981044,89.4284429198575,110.56970775125956,169.198059527924,137.88406650356438,116.1092571935759,185.74901284204753,176.96380884093298,254.05810648130435,163.4102612701828,107.1196084608507,94.45066256675881,148.96545265754764,127.865864744377,114.94630550072793,131.2527466519968,155.72718375824945,106.56042497673583,129.7515081946258,95.18837328634177,192.42351833184864,84.0618189275122,185.24868474617165,142.38129651139798,277.6348546075898,101.39045702331663,117.736159775847,112.36332183905586,147.6915232637845,156.88963401338108,90.80004765323935,93.25667220134879,253.1333976223508,76.59622754920372,128.77262645085673,148.18978640196167,98.72818133152647,124.59825669196822
2019-08-01,151.0965112904712,109.03859935788125,267.57030010780596,125.8133940764752,262.2584669467899,197.56804826671006,125.57740469092127,143.78281025519266,137.4093273992921,165.31885505924305,141.4763675237314,127.66724427562136,150.00531175416424,158.18737687066803,56.543871245394264,3.333377179093207,82.07989864407509,104.2608889311598,340.4277559438009,107.4237769819392,102.67091131170993,54.912283708308536,90.56337062139912,87.88896461955208,65.82035206389779,128.59186598846384,110.99874553080906,115.26241759981515,106.1242793998952,112.8464263537912,110.12199781033559,156.40188321704943,99.39223855406021,131.5586199295811,72.98954556938284,92.71194308506826,124.32665848835246,148.28213142070288,43.06444419152118,132.40846027305375,63.12731405178651,97.93784533531061,175.17269891530682,126.12144752521402,165.52729761052018,108.58828345195398,124.77488151658768,88.01358254664338,108.05714522747465,184.05230405648086,148.3277187021467,139.59630778553066,200.20834449274193,197.9860145397274,267.9495375343767,169.30686299376393,108.10097060774758,95.60178874910963,138.0266256060266,139.8235513778739,114.33157915482629,132.2684163653821,150.35584211638306,105.719494231096,127.61840777167725,107.19432194702088,160.144427593583,86.17535424254271,191.60977111393143,137.88508163695377,267.3910320528678,96.48402815146002,119.23101402458424,131.3105211864484,204.87383578795658,140.18046571693745,97.44322074807606,98.65680528047007,321.2281181340623,75.46307880660132,114.29326084052781,130.59005247228023,76.68247218156803,125.65653337811524
2019-09-01,136.2683798181795,110.69642375318926,247.4736864979677,121.0606386804527,229.1860100575281,143.90556201517413,113.35259276302119,136.75610305898493,126.1975461146699,162.8522397227886,124.28178444216697,132.3303385817929,131.1005270586682,134.8541800448121,58.16564439587086,0.0,86.07967742672668,99.42091039562497,289.0528062424373,104.06087412234749,98.98151666413875,58.005342716948974,87.80530024162698,81.87295873271763,65.69168028460476,136.84244160701752,109.82928781890742,115.98727929592202,104.3756833546163,110.96286913874914,101.54248651094704,140.5898301396086,91.1043358130812,111.12096811438528,64.86098009705803,89.90420697987643,121.79565488143237,141.3427308547574,38.89861373612743,119.95334494479984,56.47403392374889,107.23498797943307,176.57284001233782,122.93473581047209,168.88774722598504,105.79092105560198,125.20142180094787,86.18756026886325,104.50862306712894,174.96101707300383,131.25973246173885,146.96562477282265,185.26126607254642,187.78050984239775,253.41775846980673,162.13615147520588,98.8724184123633,83.37426459284296,142.4325152140035,131.81176514031537,109.06020871304055,124.72280763966745,155.43233862176757,100.50633165171413,116.38497427978736,96.10140765553001,157.2519254392121,81.34116116523143,153.36547457944775,113.2852214143105,190.12029948686998,80.23363295634744,121.71756625450989,117.65049796772288,171.45113977010672,137.72972581941593,91.09297110625396,92.91921998433409,269.43083488504175,74.52528564041941,95.87561628288596,111.75236269240982,51.129245757251596,116.66765831856684
2019-10-01,149.4223891940168,119.65421110462624,272.2082806774226,139.0520057900555,235.0968361387259,178.91881240295154,118.43559506632995,154.8197655293799,131.15255422576348,145.08065192500462,132.45849083148596,150.7473581345533,154.18965765274814,149.2451931744439,62.64940306386225,0.0,92.71521811072857,94.27240989384812,171.97371055627164,103.12152605880843,101.19441553442957,67.72436062070443,98.84964850428946,93.59698249548865,68.5271588644269,153.845648601367,116.44039089797178,110.00778852028188,111.53874050852427,125.51040604330151,113.95350261098075,158.815841241032,105.98892293874418,101.40135513627241,40.18516974306435,100.59132709788025,141.3206343797419,138.88189277427233,74.41485653261616,141.83462726791245,95.93379227371136,115.50970632246751,185.81459013441906,152.88623244902175,160.9651596133035,115.27403849734247,135.54502369668248,99.73297151372321,113.30707881339033,175.88896246133802,148.34295266565587,153.57605196383415,180.54228729634247,189.11062025272852,240.31747298297316,159.32366391080706,111.88747365677135,96.10020701716427,149.28172997520917,152.35514788356474,116.77533974611198,130.400525886272,176.41431178712435,107.99662442355555,133.0535987019758,121.72881234793942,174.4242162574685,86.5810966211395,157.7002422586654,123.06726755072043,201.2234996089104,93.25188016304124,122.90502340781185,134.11301781306338,208.52858920126587,142.88435322328314,99.87985162430736,98.19602188651092,269.2954194590293,80.36608425321333,111.58426096204096,123.58727920037578,76.69287842236325,128.577818197636
2019-11-01,132.22617897982343,109.77642096496876,254.3064427109099,129.71255371362045,180.4225474406952,133.63727050992588,104.71972990254432,136.89351969201655,112.95456609307966,82.32364735703743,106.37800459610558,153.3289013961825,138.6645156791348,159.28096176601855,56.10365898798301,0.0,83.02813315840245,77.82030618931536,43.83505283768108,106.07467753263772,90.14747225939853,59.892571810818524,83.37775572319748,80.47618285828501,58.616495179572645,122.39109857276483,108.74393913864824,102.95777229811544,106.83818659518028,114.48048619249974,109.08127090081264,145.16757009597757,102.27515614007248,97.72536830826162,29.7435417348,99.71882621229715,135.27247703218725,133.84963861109048,77.63772879319126,130.94654719976322,100.84065051754993,104.49877445747366,178.92976119820335,141.24719625989877,147.4314886096644,112.50631567501713,122.96208530805688,80.55194335500863,114.53938589036298,168.30640777136105,139.9160968919401,155.02325595121056,172.59366508023183,170.36690342619727,222.01489928325483,152.96359747354572,95.96063348636132,80.23301066312514,146.2324731938414,123.37705156519007,106.70787828646989,115.9192562301312,174.46029287667207,98.87169478975139,112.84308462897307,113.75298625022512,123.16196587494262,77.08463481476507,144.01837523900326,107.51535168519072,190.78945160575608,72.5089708208417,114.78208647831217,114.12115863032969,179.56496476357754,128.23039662679705,83.17366091417642,87.2564666407073,223.87142217933206,73.02008608304344,109.89006255473215,121.2229416301927,84.85389325279851,116.45044560950953
2019-12-01,134.60980174100263,113.5376610358918,265.0604676531547,144.2722395298007,179.5975175960811,125.61668348360871,109.35039256442329,127.90310107184968,108.62279866376943,65.69596575978991,106.29011045517312,168.2852203541268,143.13964396204463,172.85412873385874,44.40176816686776,0.0,65.71043647290195,61.347927875649724,27.84862481128496,67.66137460488764,72.07509713016513,55.998141344831524,84.24316278794593,88.14044913187075,60.148306052508715,93.65128400900032,101.51867409215006,96.62786108854024,101.49029551525389,104.83647757477053,115.36449566142679,162.41615277727078,105.81905036746939,108.56823089877132,42.48688662561359,101.61671278190003,121.37538788530081,130.05036321556162,89.05245501351561,128.68243729302966,102.70967001465104,84.37092124999921,141.980530167627,123.40324329322638,137.15541198803373,94.88913760296344,98.43601895734596,72.0554161340903,97.10577923424044,144.0367665362947,156.1451806315441,113.7326339301415,145.12346769661013,148.62138914237644,176.44511421865,135.63533913558342,87.96530189651979,73.5195980550612,141.91044806319266,105.44815675780502,92.82916789654361,102.05373527138792,154.4948020234573,85.41033879339646,118.94333199528498,121.07163447282578,146.33523826688224,70.84524459206631,130.83439326293163,95.98736878513809,160.98529524069306,64.53473736464943,111.14449229872704,82.7946384441588,104.54064901669553,97.70951160951202,71.16550321525875,78.14573833620685,157.8123340381836,69.84383632500112,97.02914267870537,104.15540591456859,74.58073092112596,109.1972208658441
2020-01-01,135.14458755144926,102.64771278236715,269.83894388682677,136.4985744767206,141.5539980107247,108.5920918840807,135.76655031041597,132.76140234705676,121.4705598196319,37.09135970704403,113.09401858553956,160.15550370779337,140.00469959838867,192.5014248376364,107.49832079298531,150.32703861438006,86.94456855052779,53.68555751010089,6.773514029642261,66.73104701807793,68.49906626245671,44.198946748343694,63.63829574158876,59.46772908492715,56.35856926651503,89.20356313538899,100.31885236439214,90.62796844049224,98.76035117170507,108.3463692776788,116.07244396174279,164.12467631144602,96.79589013459994,124.52182435086432,26.297848200737466,111.30291619712501,133.2320698445025,137.29025775127587,89.05230022816428,123.382467588388,110.97908870686798,96.65845962716459,171.32249301814343,146.14255907828087,123.6180046557561,98.07235395286044,92.04976303317535,79.33735960350755,101.62977021695659,133.42068368639494,128.86419571667702,93.37979877887213,140.02457601575935,158.97961757479402,184.3859698346767,128.16969429089704,85.85367065520624,74.72369674876398,140.5971570865839,86.26526121886837,89.89200219406,104.74415954660601,171.30256727531275,79.18605863263836,86.48383860988625,83.65574002804502,80.07391145484628,67.91204555837975,136.93330929823895,88.83680218306253,137.4259101981618,63.452674304005804,104.46721883083971,76.22305634213144,116.08021223018802,55.783474856049054,61.195595079873044,75.57896768731787,165.20373736333653,66.23934360684864,93.37430282023622,103.97563042883641,63.73851313811208,106.96676586826234
2020-02-01,128.5947259997465,89.75961542575615,229.06830816789832,123.3142997071869,167.61501016427985,123.20307793689929,121.94052862514692,148.7522572418559,114.68207126320802,71.54260873482956,111.54505825626063,142.4875825873715,129.00478748106536,162.51359224366487,108.89521576359849,187.08130353583968,71.37325483123296,61.23837725310526,15.275789817265265,79.54059182462488,78.73009405238498,46.5811628238721,70.66914616323498,65.32828232954765,55.407470186988256,109.8088981254623,102.02788212082739,96.22267820799885,102.8110378547432,105.17568146515782,105.4635089962156,144.82546497833798,88.25709335516457,111.52092449878197,35.17100472580562,103.19561378829209,123.89018090753201,138.33748950236168,78.85151720826025,92.50077072925691,97.11437824690093,89.4950526628493,163.21545727222102,137.7165006835783,145.45896850952698,94.62995114998468,104.38052242890994,67.79754067862989,96.14819409969381,138.3530779501744,128.68899346957718,128.56759849350433,135.6342794646362,150.82161207796025,169.8799711150224,133.00472917965703,77.37449578029513,63.320682301995326,128.12412094106116,96.09910668958129,89.44186103816196,99.50910131535142,159.70256149545557,81.14004037567886,108.67847857658433,91.97339114628053,151.6127894796558,60.4246604079091,150.23951435469917,96.52082768402111,184.6082494283898,64.16158880806567,93.47859140901926,108.4682236657461,158.1683697879739,122.21862116372823,84.56625841269702,76.83329950579063,204.7650416110361,63.50177984284818,84.63426828520802,94.37089039662347,50.03904067777256,105.96615315429496
2020-03-01,128.6580919307722,97.39035425109947,246.48546763488204,124.55689262671987,168.0190070524297,135.90053408223557,125.12044879772613,167.36337787247678,125.54470890851506,66.6655173075912,124.65740171986329,124.6690138072732,118.2999455338483,140.72929765533817,92.36511343364437,140.47637513214045,69.27623748020773,56.467679177743754,138.9623158336701,50.57991433358205,61.08579974688585,38.476728302001405,55.037513636578325,51.68679017802058,41.0818933179586,84.31401182175466,99.35155988554455,81.8552824905154,106.82647873750894,103.89028285160602,101.20360349271742,133.37464667423714,92.18017831479249,107.9474400894721,29.70074444225729,93.79842237519412,129.60172043850076,146.5592005682866,77.14872468666846,114.5650946789792,101.67928237568502,61.59597373898803,174.87306449670027,144.885497241466,137.8572115606113,84.8246502349567,75.93601895734598,49.952648428813724,90.99434098497137,101.33182092609687,112.34405987585879,84.35446925983685,99.39768774389137,114.64052066461066,112.81447582799375,103.8881378366414,72.16700868914126,58.11686121458622,132.44586964006328,81.43257506137117,76.25370913534822,84.26042349461528,166.12685936818457,67.29514089288965,91.75945058601037,78.14677587997029,120.49100666515872,56.165272137127154,132.471469587713,71.5605550525571,114.26788879321568,50.06441533451534,83.42622787695063,79.85505312114984,118.67871675866488,88.43467376425431,61.46829451101239,67.9701254449036,145.74667205527138,59.86518179769782,74.6125297014214,82.23220574388982,41.24924002357827,98.85080173419038
